#    L    TT             EE             BB             TE          
  1302    0.65381E+03    0.30579E+02    0.48957E-04   -0.29991E+02
  1303    0.65315E+03    0.30576E+02    0.48852E-04   -0.30779E+02
  1304    0.65255E+03    0.30570E+02    0.48749E-04   -0.31564E+02
  1305    0.65202E+03    0.30558E+02    0.48647E-04   -0.32346E+02
  1306    0.65154E+03    0.30544E+02    0.48546E-04   -0.33124E+02
  1307    0.65114E+03    0.30525E+02    0.48445E-04   -0.33897E+02
  1308    0.65080E+03    0.30501E+02    0.48346E-04   -0.34669E+02
  1309    0.65051E+03    0.30473E+02    0.48248E-04   -0.35434E+02
  1310    0.65030E+03    0.30441E+02    0.48151E-04   -0.36196E+02
  1311    0.65014E+03    0.30405E+02    0.48055E-04   -0.36952E+02
  1312    0.65007E+03    0.30366E+02    0.47960E-04   -0.37702E+02
  1313    0.65003E+03    0.30321E+02    0.47866E-04   -0.38448E+02
  1314    0.65006E+03    0.30273E+02    0.47772E-04   -0.39186E+02
  1315    0.65015E+03    0.30221E+02    0.47680E-04   -0.39919E+02
  1316    0.65030E+03    0.30165E+02    0.47588E-04   -0.40644E+02
  1317    0.65051E+03    0.30106E+02    0.47497E-04   -0.41363E+02
  1318    0.65076E+03    0.30041E+02    0.47407E-04   -0.42074E+02
  1319    0.65108E+03    0.29972E+02    0.47318E-04   -0.42779E+02
  1320    0.65145E+03    0.29900E+02    0.47229E-04   -0.43475E+02
  1321    0.65187E+03    0.29825E+02    0.47141E-04   -0.44164E+02
  1322    0.65235E+03    0.29745E+02    0.47054E-04   -0.44843E+02
  1323    0.65289E+03    0.29661E+02    0.46967E-04   -0.45514E+02
  1324    0.65348E+03    0.29574E+02    0.46881E-04   -0.46177E+02
  1325    0.65411E+03    0.29483E+02    0.46795E-04   -0.46829E+02
  1326    0.65480E+03    0.29388E+02    0.46710E-04   -0.47473E+02
  1327    0.65553E+03    0.29291E+02    0.46626E-04   -0.48108E+02
  1328    0.65632E+03    0.29189E+02    0.46542E-04   -0.48731E+02
  1329    0.65716E+03    0.29084E+02    0.46458E-04   -0.49345E+02
  1330    0.65803E+03    0.28974E+02    0.46375E-04   -0.49948E+02
  1331    0.65897E+03    0.28862E+02    0.46292E-04   -0.50541E+02
  1332    0.65993E+03    0.28746E+02    0.46210E-04   -0.51123E+02
  1333    0.66095E+03    0.28627E+02    0.46128E-04   -0.51693E+02
  1334    0.66200E+03    0.28505E+02    0.46046E-04   -0.52252E+02
  1335    0.66310E+03    0.28379E+02    0.45965E-04   -0.52800E+02
  1336    0.66424E+03    0.28250E+02    0.45884E-04   -0.53335E+02
  1337    0.66542E+03    0.28117E+02    0.45803E-04   -0.53859E+02
  1338    0.66664E+03    0.27982E+02    0.45723E-04   -0.54370E+02
  1339    0.66790E+03    0.27843E+02    0.45642E-04   -0.54870E+02
  1340    0.66919E+03    0.27702E+02    0.45562E-04   -0.55358E+02
  1341    0.67051E+03    0.27559E+02    0.45482E-04   -0.55832E+02
  1342    0.67187E+03    0.27412E+02    0.45402E-04   -0.56293E+02
  1343    0.67327E+03    0.27262E+02    0.45322E-04   -0.56742E+02
  1344    0.67470E+03    0.27108E+02    0.45242E-04   -0.57177E+02
  1345    0.67614E+03    0.26954E+02    0.45162E-04   -0.57598E+02
  1346    0.67763E+03    0.26796E+02    0.45083E-04   -0.58008E+02
  1347    0.67915E+03    0.26635E+02    0.45003E-04   -0.58403E+02
  1348    0.68069E+03    0.26472E+02    0.44923E-04   -0.58784E+02
  1349    0.68227E+03    0.26305E+02    0.44843E-04   -0.59151E+02
  1350    0.68386E+03    0.26138E+02    0.44763E-04   -0.59504E+02
  1351    0.68548E+03    0.25967E+02    0.44682E-04   -0.59843E+02
  1352    0.68711E+03    0.25794E+02    0.44602E-04   -0.60167E+02
  1353    0.68878E+03    0.25621E+02    0.44521E-04   -0.60478E+02
  1354    0.69046E+03    0.25444E+02    0.44441E-04   -0.60774E+02
  1355    0.69217E+03    0.25265E+02    0.44360E-04   -0.61056E+02
  1356    0.69390E+03    0.25085E+02    0.44279E-04   -0.61324E+02
  1357    0.69564E+03    0.24903E+02    0.44198E-04   -0.61576E+02
  1358    0.69738E+03    0.24718E+02    0.44116E-04   -0.61812E+02
  1359    0.69914E+03    0.24532E+02    0.44035E-04   -0.62035E+02
  1360    0.70090E+03    0.24346E+02    0.43953E-04   -0.62242E+02
  1361    0.70269E+03    0.24156E+02    0.43872E-04   -0.62435E+02
  1362    0.70447E+03    0.23966E+02    0.43790E-04   -0.62611E+02
  1363    0.70627E+03    0.23773E+02    0.43708E-04   -0.62774E+02
  1364    0.70805E+03    0.23580E+02    0.43626E-04   -0.62921E+02
  1365    0.70992E+03    0.23385E+02    0.43543E-04   -0.63052E+02
  1366    0.71172E+03    0.23189E+02    0.43461E-04   -0.63169E+02
  1367    0.71353E+03    0.22991E+02    0.43378E-04   -0.63270E+02
  1368    0.71541E+03    0.22794E+02    0.43296E-04   -0.63356E+02
  1369    0.71722E+03    0.22594E+02    0.43213E-04   -0.63426E+02
  1370    0.71904E+03    0.22394E+02    0.43130E-04   -0.63482E+02
  1371    0.72086E+03    0.22193E+02    0.43047E-04   -0.63522E+02
  1372    0.72268E+03    0.21992E+02    0.42963E-04   -0.63546E+02
  1373    0.72451E+03    0.21790E+02    0.42880E-04   -0.63556E+02
  1374    0.72634E+03    0.21588E+02    0.42796E-04   -0.63550E+02
  1375    0.72818E+03    0.21384E+02    0.42712E-04   -0.63529E+02
  1376    0.73001E+03    0.21181E+02    0.42628E-04   -0.63493E+02
  1377    0.73186E+03    0.20978E+02    0.42544E-04   -0.63442E+02
  1378    0.73370E+03    0.20772E+02    0.42460E-04   -0.63376E+02
  1379    0.73548E+03    0.20569E+02    0.42375E-04   -0.63295E+02
  1380    0.73726E+03    0.20363E+02    0.42291E-04   -0.63199E+02
  1381    0.73904E+03    0.20159E+02    0.42206E-04   -0.63087E+02
  1382    0.74068E+03    0.19954E+02    0.42121E-04   -0.62960E+02
  1383    0.74247E+03    0.19750E+02    0.42036E-04   -0.62819E+02
  1384    0.74412E+03    0.19545E+02    0.41951E-04   -0.62663E+02
  1385    0.74577E+03    0.19341E+02    0.41865E-04   -0.62492E+02
  1386    0.74742E+03    0.19137E+02    0.41780E-04   -0.62307E+02
  1387    0.74901E+03    0.18934E+02    0.41694E-04   -0.62107E+02
  1388    0.75075E+03    0.18731E+02    0.41608E-04   -0.61893E+02
  1389    0.75234E+03    0.18528E+02    0.41522E-04   -0.61664E+02
  1390    0.75386E+03    0.18327E+02    0.41436E-04   -0.61422E+02
  1391    0.75546E+03    0.18126E+02    0.41350E-04   -0.61166E+02
  1392    0.75699E+03    0.17925E+02    0.41263E-04   -0.60896E+02
  1393    0.75852E+03    0.17726E+02    0.41176E-04   -0.60611E+02
  1394    0.75999E+03    0.17528E+02    0.41090E-04   -0.60314E+02
  1395    0.76145E+03    0.17330E+02    0.41003E-04   -0.60003E+02
  1396    0.76293E+03    0.17134E+02    0.40915E-04   -0.59679E+02
  1397    0.76433E+03    0.16938E+02    0.40828E-04   -0.59342E+02
  1398    0.76566E+03    0.16743E+02    0.40741E-04   -0.58991E+02
  1399    0.76699E+03    0.16551E+02    0.40653E-04   -0.58628E+02
  1400    0.76833E+03    0.16359E+02    0.40565E-04   -0.58252E+02
  1401    0.76960E+03    0.16168E+02    0.40477E-04   -0.57863E+02
  1402    0.77088E+03    0.15980E+02    0.40389E-04   -0.57462E+02
  1403    0.77208E+03    0.15793E+02    0.40300E-04   -0.57049E+02
  1404    0.77321E+03    0.15607E+02    0.40212E-04   -0.56624E+02
  1405    0.77442E+03    0.15423E+02    0.40123E-04   -0.56187E+02
  1406    0.77549E+03    0.15241E+02    0.40035E-04   -0.55739E+02
  1407    0.77649E+03    0.15060E+02    0.39946E-04   -0.55279E+02
  1408    0.77764E+03    0.14881E+02    0.39857E-04   -0.54808E+02
  1409    0.77856E+03    0.14704E+02    0.39768E-04   -0.54326E+02
  1410    0.77957E+03    0.14529E+02    0.39680E-04   -0.53834E+02
  1411    0.78051E+03    0.14356E+02    0.39591E-04   -0.53331E+02
  1412    0.78137E+03    0.14185E+02    0.39502E-04   -0.52817E+02
  1413    0.78209E+03    0.14017E+02    0.39413E-04   -0.52293E+02
  1414    0.78289E+03    0.13850E+02    0.39324E-04   -0.51758E+02
  1415    0.78362E+03    0.13686E+02    0.39235E-04   -0.51215E+02
  1416    0.78435E+03    0.13524E+02    0.39147E-04   -0.50662E+02
  1417    0.78494E+03    0.13364E+02    0.39058E-04   -0.50101E+02
  1418    0.78553E+03    0.13206E+02    0.38969E-04   -0.49529E+02
  1419    0.78604E+03    0.13051E+02    0.38881E-04   -0.48949E+02
  1420    0.78656E+03    0.12899E+02    0.38793E-04   -0.48361E+02
  1421    0.78701E+03    0.12749E+02    0.38704E-04   -0.47764E+02
  1422    0.78747E+03    0.12602E+02    0.38616E-04   -0.47160E+02
  1423    0.78777E+03    0.12457E+02    0.38528E-04   -0.46547E+02
  1424    0.78816E+03    0.12316E+02    0.38441E-04   -0.45927E+02
  1425    0.78840E+03    0.12177E+02    0.38353E-04   -0.45300E+02
  1426    0.78856E+03    0.12040E+02    0.38266E-04   -0.44666E+02
  1427    0.78881E+03    0.11907E+02    0.38179E-04   -0.44025E+02
  1428    0.78890E+03    0.11776E+02    0.38092E-04   -0.43378E+02
  1429    0.78893E+03    0.11649E+02    0.38006E-04   -0.42723E+02
  1430    0.78896E+03    0.11524E+02    0.37919E-04   -0.42064E+02
  1431    0.78892E+03    0.11401E+02    0.37833E-04   -0.41397E+02
  1432    0.78880E+03    0.11282E+02    0.37748E-04   -0.40726E+02
  1433    0.78876E+03    0.11167E+02    0.37662E-04   -0.40049E+02
  1434    0.78858E+03    0.11054E+02    0.37577E-04   -0.39367E+02
  1435    0.78832E+03    0.10944E+02    0.37493E-04   -0.38681E+02
  1436    0.78807E+03    0.10837E+02    0.37408E-04   -0.37991E+02
  1437    0.78767E+03    0.10734E+02    0.37324E-04   -0.37295E+02
  1438    0.78727E+03    0.10632E+02    0.37241E-04   -0.36598E+02
  1439    0.78680E+03    0.10535E+02    0.37158E-04   -0.35894E+02
  1440    0.78633E+03    0.10441E+02    0.37075E-04   -0.35189E+02
  1441    0.78579E+03    0.10350E+02    0.36993E-04   -0.34481E+02
  1442    0.78517E+03    0.10262E+02    0.36911E-04   -0.33769E+02
  1443    0.78449E+03    0.10178E+02    0.36830E-04   -0.33054E+02
  1444    0.78380E+03    0.10097E+02    0.36749E-04   -0.32338E+02
  1445    0.78297E+03    0.10020E+02    0.36669E-04   -0.31620E+02
  1446    0.78222E+03    0.99444E+01    0.36589E-04   -0.30899E+02
  1447    0.78124E+03    0.98735E+01    0.36510E-04   -0.30175E+02
  1448    0.78034E+03    0.98062E+01    0.36431E-04   -0.29453E+02
  1449    0.77937E+03    0.97409E+01    0.36353E-04   -0.28728E+02
  1450    0.77832E+03    0.96799E+01    0.36276E-04   -0.28002E+02
  1451    0.77728E+03    0.96225E+01    0.36199E-04   -0.27278E+02
  1452    0.77609E+03    0.95679E+01    0.36122E-04   -0.26553E+02
  1453    0.77490E+03    0.95169E+01    0.36047E-04   -0.25828E+02
  1454    0.77371E+03    0.94694E+01    0.35972E-04   -0.25102E+02
  1455    0.77244E+03    0.94247E+01    0.35897E-04   -0.24378E+02
  1456    0.77111E+03    0.93844E+01    0.35823E-04   -0.23655E+02
  1457    0.76962E+03    0.93462E+01    0.35749E-04   -0.22933E+02
  1458    0.76822E+03    0.93123E+01    0.35676E-04   -0.22212E+02
  1459    0.76673E+03    0.92812E+01    0.35604E-04   -0.21492E+02
  1460    0.76518E+03    0.92544E+01    0.35532E-04   -0.20775E+02
  1461    0.76363E+03    0.92291E+01    0.35461E-04   -0.20061E+02
  1462    0.76200E+03    0.92080E+01    0.35390E-04   -0.19348E+02
  1463    0.76022E+03    0.91906E+01    0.35319E-04   -0.18638E+02
  1464    0.75852E+03    0.91760E+01    0.35249E-04   -0.17931E+02
  1465    0.75667E+03    0.91651E+01    0.35180E-04   -0.17228E+02
  1466    0.75489E+03    0.91577E+01    0.35110E-04   -0.16527E+02
  1467    0.75297E+03    0.91532E+01    0.35042E-04   -0.15831E+02
  1468    0.75105E+03    0.91524E+01    0.34974E-04   -0.15139E+02
  1469    0.74913E+03    0.91544E+01    0.34906E-04   -0.14451E+02
  1470    0.74698E+03    0.91594E+01    0.34838E-04   -0.13766E+02
  1471    0.74498E+03    0.91687E+01    0.34771E-04   -0.13088E+02
  1472    0.74291E+03    0.91809E+01    0.34705E-04   -0.12414E+02
  1473    0.74076E+03    0.91960E+01    0.34639E-04   -0.11746E+02
  1474    0.73847E+03    0.92140E+01    0.34573E-04   -0.11082E+02
  1475    0.73625E+03    0.92349E+01    0.34507E-04   -0.10424E+02
  1476    0.73395E+03    0.92595E+01    0.34442E-04   -0.97728E+01
  1477    0.73166E+03    0.92870E+01    0.34378E-04   -0.91267E+01
  1478    0.72928E+03    0.93174E+01    0.34313E-04   -0.84873E+01
  1479    0.72691E+03    0.93514E+01    0.34249E-04   -0.78547E+01
  1480    0.72447E+03    0.93885E+01    0.34185E-04   -0.72285E+01
  1481    0.72195E+03    0.94277E+01    0.34122E-04   -0.66092E+01
  1482    0.71944E+03    0.94705E+01    0.34059E-04   -0.59970E+01
  1483    0.71688E+03    0.95164E+01    0.33996E-04   -0.53922E+01
  1484    0.71430E+03    0.95644E+01    0.33933E-04   -0.47948E+01
  1485    0.71166E+03    0.96154E+01    0.33871E-04   -0.42052E+01
  1486    0.70899E+03    0.96700E+01    0.33809E-04   -0.36233E+01
  1487    0.70627E+03    0.97262E+01    0.33747E-04   -0.30495E+01
  1488    0.70354E+03    0.97860E+01    0.33686E-04   -0.24839E+01
  1489    0.70075E+03    0.98489E+01    0.33624E-04   -0.19268E+01
  1490    0.69794E+03    0.99132E+01    0.33563E-04   -0.13781E+01
  1491    0.69509E+03    0.99804E+01    0.33502E-04   -0.83827E+00
  1492    0.69223E+03    0.10051E+02    0.33441E-04   -0.30725E+00
  1493    0.68932E+03    0.10122E+02    0.33381E-04    0.21468E+00
  1494    0.68638E+03    0.10197E+02    0.33321E-04    0.72740E+00
  1495    0.68341E+03    0.10275E+02    0.33260E-04    0.12308E+01
  1496    0.68042E+03    0.10355E+02    0.33200E-04    0.17248E+01
  1497    0.67739E+03    0.10436E+02    0.33141E-04    0.22092E+01
  1498    0.67435E+03    0.10521E+02    0.33081E-04    0.26837E+01
  1499    0.67127E+03    0.10607E+02    0.33021E-04    0.31485E+01
  1500    0.66817E+03    0.10696E+02    0.32962E-04    0.36033E+01
  1501    0.66505E+03    0.10787E+02    0.32902E-04    0.40482E+01
  1502    0.66190E+03    0.10879E+02    0.32843E-04    0.44826E+01
  1503    0.65874E+03    0.10975E+02    0.32784E-04    0.49067E+01
  1504    0.65555E+03    0.11071E+02    0.32725E-04    0.53205E+01
  1505    0.65233E+03    0.11170E+02    0.32666E-04    0.57237E+01
  1506    0.64910E+03    0.11271E+02    0.32607E-04    0.61162E+01
  1507    0.64585E+03    0.11374E+02    0.32548E-04    0.64981E+01
  1508    0.64258E+03    0.11478E+02    0.32490E-04    0.68689E+01
  1509    0.63929E+03    0.11583E+02    0.32431E-04    0.72288E+01
  1510    0.63600E+03    0.11691E+02    0.32373E-04    0.75775E+01
  1511    0.63267E+03    0.11800E+02    0.32314E-04    0.79156E+01
  1512    0.62934E+03    0.11911E+02    0.32256E-04    0.82410E+01
  1513    0.62599E+03    0.12023E+02    0.32197E-04    0.85565E+01
  1514    0.62263E+03    0.12137E+02    0.32139E-04    0.88601E+01
  1515    0.61928E+03    0.12253E+02    0.32081E-04    0.91531E+01
  1516    0.61590E+03    0.12369E+02    0.32023E-04    0.94332E+01
  1517    0.61251E+03    0.12486E+02    0.31965E-04    0.97028E+01
  1518    0.60912E+03    0.12606E+02    0.31907E-04    0.99618E+01
  1519    0.60571E+03    0.12725E+02    0.31849E-04    0.10207E+02
  1520    0.60231E+03    0.12846E+02    0.31790E-04    0.10442E+02
  1521    0.59889E+03    0.12968E+02    0.31732E-04    0.10665E+02
  1522    0.59547E+03    0.13091E+02    0.31674E-04    0.10876E+02
  1523    0.59204E+03    0.13215E+02    0.31617E-04    0.11076E+02
  1524    0.58861E+03    0.13340E+02    0.31559E-04    0.11264E+02
  1525    0.58517E+03    0.13466E+02    0.31501E-04    0.11440E+02
  1526    0.58174E+03    0.13592E+02    0.31443E-04    0.11605E+02
  1527    0.57831E+03    0.13718E+02    0.31385E-04    0.11756E+02
  1528    0.57487E+03    0.13845E+02    0.31327E-04    0.11897E+02
  1529    0.57144E+03    0.13973E+02    0.31269E-04    0.12027E+02
  1530    0.56801E+03    0.14101E+02    0.31211E-04    0.12144E+02
  1531    0.56458E+03    0.14230E+02    0.31153E-04    0.12249E+02
  1532    0.56117E+03    0.14360E+02    0.31095E-04    0.12343E+02
  1533    0.55775E+03    0.14489E+02    0.31037E-04    0.12426E+02
  1534    0.55434E+03    0.14619E+02    0.30979E-04    0.12496E+02
  1535    0.55093E+03    0.14749E+02    0.30921E-04    0.12555E+02
  1536    0.54753E+03    0.14879E+02    0.30862E-04    0.12602E+02
  1537    0.54415E+03    0.15009E+02    0.30804E-04    0.12638E+02
  1538    0.54078E+03    0.15140E+02    0.30746E-04    0.12662E+02
  1539    0.53739E+03    0.15269E+02    0.30688E-04    0.12675E+02
  1540    0.53403E+03    0.15398E+02    0.30629E-04    0.12677E+02
  1541    0.53068E+03    0.15529E+02    0.30571E-04    0.12667E+02
  1542    0.52734E+03    0.15658E+02    0.30512E-04    0.12647E+02
  1543    0.52401E+03    0.15787E+02    0.30454E-04    0.12614E+02
  1544    0.52070E+03    0.15916E+02    0.30395E-04    0.12570E+02
  1545    0.51741E+03    0.16044E+02    0.30336E-04    0.12516E+02
  1546    0.51412E+03    0.16171E+02    0.30278E-04    0.12450E+02
  1547    0.51085E+03    0.16299E+02    0.30219E-04    0.12374E+02
  1548    0.50760E+03    0.16426E+02    0.30160E-04    0.12287E+02
  1549    0.50437E+03    0.16552E+02    0.30101E-04    0.12189E+02
  1550    0.50117E+03    0.16677E+02    0.30041E-04    0.12081E+02
  1551    0.49797E+03    0.16801E+02    0.29982E-04    0.11961E+02
  1552    0.49480E+03    0.16925E+02    0.29923E-04    0.11832E+02
  1553    0.49164E+03    0.17048E+02    0.29863E-04    0.11693E+02
  1554    0.48851E+03    0.17171E+02    0.29804E-04    0.11543E+02
  1555    0.48540E+03    0.17292E+02    0.29744E-04    0.11384E+02
  1556    0.48231E+03    0.17411E+02    0.29684E-04    0.11214E+02
  1557    0.47925E+03    0.17530E+02    0.29625E-04    0.11034E+02
  1558    0.47621E+03    0.17649E+02    0.29565E-04    0.10846E+02
  1559    0.47321E+03    0.17764E+02    0.29505E-04    0.10647E+02
  1560    0.47023E+03    0.17880E+02    0.29445E-04    0.10438E+02
  1561    0.46725E+03    0.17994E+02    0.29385E-04    0.10221E+02
  1562    0.46430E+03    0.18107E+02    0.29325E-04    0.99933E+01
  1563    0.46138E+03    0.18218E+02    0.29265E-04    0.97577E+01
  1564    0.45849E+03    0.18328E+02    0.29205E-04    0.95132E+01
  1565    0.45565E+03    0.18436E+02    0.29145E-04    0.92597E+01
  1566    0.45282E+03    0.18543E+02    0.29085E-04    0.89987E+01
  1567    0.45001E+03    0.18647E+02    0.29025E-04    0.87278E+01
  1568    0.44723E+03    0.18751E+02    0.28965E-04    0.84493E+01
  1569    0.44450E+03    0.18853E+02    0.28905E-04    0.81626E+01
  1570    0.44179E+03    0.18954E+02    0.28845E-04    0.78681E+01
  1571    0.43912E+03    0.19055E+02    0.28786E-04    0.75664E+01
  1572    0.43647E+03    0.19151E+02    0.28726E-04    0.72562E+01
  1573    0.43385E+03    0.19247E+02    0.28666E-04    0.69388E+01
  1574    0.43129E+03    0.19339E+02    0.28606E-04    0.66140E+01
  1575    0.42874E+03    0.19432E+02    0.28547E-04    0.62822E+01
  1576    0.42623E+03    0.19520E+02    0.28487E-04    0.59434E+01
  1577    0.42375E+03    0.19607E+02    0.28428E-04    0.55978E+01
  1578    0.42131E+03    0.19692E+02    0.28369E-04    0.52457E+01
  1579    0.41891E+03    0.19775E+02    0.28309E-04    0.48872E+01
  1580    0.41653E+03    0.19857E+02    0.28250E-04    0.45225E+01
  1581    0.41418E+03    0.19936E+02    0.28191E-04    0.41517E+01
  1582    0.41189E+03    0.20013E+02    0.28132E-04    0.37751E+01
  1583    0.40961E+03    0.20087E+02    0.28074E-04    0.33927E+01
  1584    0.40739E+03    0.20159E+02    0.28015E-04    0.30048E+01
  1585    0.40518E+03    0.20230E+02    0.27957E-04    0.26117E+01
  1586    0.40303E+03    0.20298E+02    0.27898E-04    0.22134E+01
  1587    0.40091E+03    0.20364E+02    0.27840E-04    0.18100E+01
  1588    0.39883E+03    0.20427E+02    0.27782E-04    0.14019E+01
  1589    0.39678E+03    0.20488E+02    0.27725E-04    0.98918E+00
